"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"UGA","Uganda","UGA.46_1","Nakasongola",220506.430410326,0.81100583174435,0.136954762383747,0.0520394058719029,0.829587085786653,0.116847960965052,0.0535649532482953,2020
"UGA","Uganda","UGA.47_1","Nebbi",730972.638823479,0.917150847382727,0.065311225358046,0.0175379272592265,0.921659678323775,0.0657978154935965,0.0125425061826281,2020
"UGA","Uganda","UGA.48_1","Ntungamo",554289.266548157,0.185985820051378,0.502021891991065,0.311992287957557,0.168837028244192,0.498779413905969,0.332383557849839,2020
"UGA","Uganda","UGA.49_1","Pader",462641.188409805,0.895535797733619,0.104326216420188,0.000137985846193757,0.907343740121141,0.0924673677821198,0.00018889209673874,2020
"UGA","Uganda","UGA.50_1","Pallisa",963936.581137419,0.842207117510645,0.123250569516815,0.0345423129725395,0.873431410749943,0.0953544906276069,0.03121409862245,2020
"UGA","Uganda","UGA.51_1","Rakai",693600.839576542,0.220041123669362,0.398478981097933,0.381479895232706,0.195165138912147,0.420692918961836,0.384141942126017,2020
"UGA","Uganda","UGA.52_1","Rukungiri",351052.676499486,0.0599082869853114,0.451606644689428,0.488485068325261,0.0371051833851427,0.339587036756067,0.62330777985879,2020
"UGA","Uganda","UGA.53_1","Sembabule",286457.903970718,0.572538593783793,0.410844253272562,0.016617152943645,0.501911937256298,0.487075152119255,0.0110129106244469,2020
"UGA","Uganda","UGA.54_1","Sironko",514650.016100883,0.4830509104347,0.356652684663255,0.160296404902045,0.3847899638871,0.348210502361839,0.266999533751061,2020
"UGA","Uganda","UGA.55_1","Soroti",726688.0113343,0.816969268479176,0.146163031012671,0.0368677005081531,0.86095396865907,0.098504977369082,0.0405410539718478,2020
"UGA","Uganda","UGA.56_1","Tororo",914097.5885849,0.771737875068328,0.138196943961292,0.0900651809703797,0.778868654384576,0.137686292733197,0.083445052882227,2020
"UGA","Uganda","UGA.57_1","Wakiso",2812947.95962656,0.473963582332035,0.0892478324748392,0.436788585193125,0.511538524228734,0.109814661372727,0.378646814398539,2020
"UGA","Uganda","UGA.58_1","Yumbe",659563.885356903,0.888170555549817,0.0857003177825637,0.0261291266676197,0.900569559006046,0.0760823385363702,0.023348102457584,2020
"ZAF","South Africa","ZAF.1_1","Eastern Cape",6819464.75567614,0.201594248160213,0.798405751839787,0,0.169482535102045,0.830517464897955,0,2020
"ZAF","South Africa","ZAF.2_1","Free State",2823453.02438111,0.298655005307262,0.701344994692738,0,0.279599604587458,0.720400395412542,0,2020
"ZAF","South Africa","ZAF.3_1","Gauteng",15707630.7277378,0.0489314565479838,0.951068543452016,0,0.0386761814556623,0.961323818544338,0,2020
"ZAF","South Africa","ZAF.4_1","KwaZulu-Natal",10864307.3136382,0.144511291329462,0.734111327495869,0.121377381174669,0.228215657498565,0.497137143069643,0.274647199431791,2020
"ZAF","South Africa","ZAF.5_1","Limpopo",5853554.87497957,0.931061977515309,0.0579541173067684,0.0109839051779229,0.897514399448611,0.0842484108397357,0.0182371897116532,2020
"ZAF","South Africa","ZAF.6_1","Mpumalanga",4825732.09583906,0.504639178413278,0.486240299125048,0.00912052246167331,0.66316893196216,0.326607623772131,0.0102234442657088,2020
"ZAF","South Africa","ZAF.7_1","North West",4083723.17502062,0.766613342244074,0.233386657755926,0,0.257935310531864,0.742064689468136,0,2020
"ZAF","South Africa","ZAF.8_1","Northern Cape",1373163.43079776,1,0,0,1,0,0,2020
"ZAF","South Africa","ZAF.9_1","Western Cape",7072992.76080299,NA,NA,NA,NA,NA,NA,2020
