"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"LBR","Liberia","LBR.4_1","Grand Cape Mount",155992.723791957,0.397106955763441,0.371692881272798,2020
"LBR","Liberia","LBR.5_1","GrandBassa",250964.235837936,0.525180367742266,0.39840610767074,2020
"LBR","Liberia","LBR.6_1","GrandGedeh",165983.930006742,0.567540620928978,0.542838369999254,2020
"LBR","Liberia","LBR.7_1","GrandKru",59657.8309550285,0.582131443059806,0.512247826866189,2020
"LBR","Liberia","LBR.8_1","Lofa",311727.201100111,0.434210079933415,0.379635419359196,2020
"LBR","Liberia","LBR.9_1","Margibi",357835.099094391,0.442264312047225,0.33250259598099,2020
"LBR","Liberia","LBR.10_1","Maryland",158388.8431499,0.504551650310049,0.458147689755278,2020
"LBR","Liberia","LBR.11_1","Montserrado",1335741.75012398,0.383041427275281,0.175495748486211,2020
"LBR","Liberia","LBR.12_1","Nimba",554760.085332632,0.571052777702975,0.545608987007609,2020
"LBR","Liberia","LBR.13_1","River Cess",92649.1354372501,0.545097032493475,0.481372892196832,2020
"LBR","Liberia","LBR.14_1","River Gee",104065.852195501,0.545154401904916,0.540503048129359,2020
"LBR","Liberia","LBR.15_1","Sinoe",116755.88156414,0.601710154088559,0.553528280055999,2020
