"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year","type"
"MLI","Mali","MLI.8_1","Sikasso",4056139.97418353,0.540205257369258,0.393387974648366,0.0664067679823764,0.530785296803836,0.414892272784856,0.054322430411308,2020,"mean"
"MLI","Mali","MLI.9_1","Timbuktu",1098160.5062152,0.991384680123179,0.00755941078481837,0.00105590909200241,0.982922959434804,0.0158671268174911,0.00120991374770497,2020,"mean"
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2143343.74120963,0.399304306759507,0.17667215434117,0.424023538899323,0.45514957091149,0.168964292507373,0.375886136581137,2020,"mean"
"MOZ","Mozambique","MOZ.2_1","Gaza",1526577.38990308,0.906160910896964,0.0271772074652494,0.0666618816377865,0.875073501347883,0.0459238646746546,0.0790026339774626,2020,"mean"
"MOZ","Mozambique","MOZ.3_1","Inhambane",1463383.00030645,0.668132377017243,0.154236686774212,0.177630936208545,0.61117738709463,0.165607656146751,0.223214956758619,2020,"mean"
"MOZ","Mozambique","MOZ.4_1","Manica",2341403.34442306,0.737683895319008,0.156427694307795,0.105888410373198,0.73902000759397,0.153244457004975,0.107735535401055,2020,"mean"
"MOZ","Mozambique","MOZ.6_1","Maputo",1104180.44810384,0.820038079986072,0.108592234736863,0.0713696852770647,0.808184007328718,0.083794222952264,0.108021769719018,2020,"mean"
"MOZ","Mozambique","MOZ.5_1","Maputo City",2153648.33888435,0.800855977371492,0.0977896055411837,0.101354417087324,0.744981006302609,0.116421531940413,0.138597461756978,2020,"mean"
"MOZ","Mozambique","MOZ.7_1","Nampula",5937605.58881617,0.611913320243867,0.155495456196726,0.232591223559407,0.584580506816088,0.165082001635363,0.250337491548549,2020,"mean"
"MOZ","Mozambique","MOZ.8_1","Nassa",2188690.26248204,0.63515166034305,0.21474583582715,0.150102503829801,0.664150475558515,0.184130768592889,0.151718755848596,2020,"mean"
"MOZ","Mozambique","MOZ.9_1","Sofala",2270634.58026537,0.688813878156005,0.126771481313875,0.18441464053012,0.668031484812894,0.147322570016827,0.184645945170279,2020,"mean"
"MOZ","Mozambique","MOZ.10_1","Tete",3445224.72170259,0.753608942138403,0.156505368835807,0.08988568902579,0.753560478167789,0.141994398708638,0.104445123123573,2020,"mean"
"MOZ","Mozambique","MOZ.11_1","Zambezia",5740299.31975117,0.61183354082911,0.226920595030781,0.161245864140109,0.643968249365845,0.219203606095176,0.13682814453898,2020,"mean"
"MRT","Mauritania","MRT.1_1","Adrar",60635.6196349934,NA,NA,NA,NA,NA,NA,2020,"mean"
"MRT","Mauritania","MRT.2_1","Assaba",382539.516026214,0.995820320232045,0.00410487367702551,7.48060909290587e-05,0.996940792553243,0.00300305389805429,5.6153548702759e-05,2020,"mean"
"MRT","Mauritania","MRT.3_1","Brakna",359243.551384851,0.934553090075037,0.00243783750887107,0.0630090724160923,0.932257260352195,0.0429829401657828,0.0247597994820223,2020,"mean"
"MRT","Mauritania","MRT.4_1","Dakhlet Nouadhibou",100135.215577055,1,0,0,1,0,0,2020,"mean"
"MRT","Mauritania","MRT.5_1","Gorgol",388132.499828815,0.891410532162744,0.0813290214853234,0.0272604463519325,0.91034131017049,0.0647029487512571,0.0249557410782524,2020,"mean"
"MRT","Mauritania","MRT.6_1","Guidimaka",329897.463681221,0.908367535888524,0.0596050577510504,0.0320274063604258,0.896416710200445,0.0654359592243598,0.0381473305751955,2020,"mean"
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui",599314.77078853,0.999145961935189,0.000854038064811506,0,0.998821112512589,0.00117888748741115,0,2020,"mean"
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi",355392.782380246,0.99395183479855,0.00545179442973434,0.000596370771715854,0.988427005994624,0.0102542146589216,0.00131877934645489,2020,"mean"
"MRT","Mauritania","MRT.9_1","Inchiri",26192.5431968195,NA,NA,NA,NA,NA,NA,2020,"mean"
"MRT","Mauritania","MRT.10_1","Nouakchott",1352620.10668764,NA,NA,NA,NA,NA,NA,2020,"mean"
"MRT","Mauritania","MRT.11_1","Tagant",83566.7965527475,NA,NA,NA,NA,NA,NA,2020,"mean"
"MRT","Mauritania","MRT.12_1","Tiris Zemmour",61348.2709652716,NA,NA,NA,NA,NA,NA,2020,"mean"
"MRT","Mauritania","MRT.13_1","Trarza",259835.99602755,0.940998469951043,0.00596848852128647,0.053033041527671,0.964927289140165,0.00799229214981417,0.027080418710021,2020,"mean"
"MUS","Mauritius","MUS.1_1","Agalega Islands",81.0463547706604,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.2_1","Black River",143253.485125542,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.3_1","Flacq",131406.938966751,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.4_1","Grand Port",99863.8009248674,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.5_1","Moka",148214.302044868,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.6_1","Pamplemousses",152360.508451462,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.7_1","Plaines Wilhems",289660.241914034,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.8_1","Port Louis",23389.6571655273,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.9_1","Rivière du Rempart",96439.4880428314,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.10_1","Rodriguez",35466.7477378845,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.11_1","Saint Brandon",0,NA,NA,NA,NA,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.12_1","Savanne",53478.2526473999,NA,NA,NA,NA,NA,NA,2020,"mean"
"MWI","Malawi","MWI.1_1","Balaka",403957.480689526,0.723709007618472,0.195364581987851,0.0809264103936773,0.720982320967366,0.195566625785812,0.0834510532468218,2020,"mean"
"MWI","Malawi","MWI.2_1","Blantyre",1284095.60390365,0.737305426062868,0.153621279372697,0.109073294564435,0.796030603173513,0.0936667412103022,0.110302655616184,2020,"mean"
"MWI","Malawi","MWI.3_1","Chikwawa",562127.318711048,0.719384100099559,0.169183922481695,0.111431977418746,0.71448021097798,0.168233465758166,0.117286323263855,2020,"mean"
"MWI","Malawi","MWI.4_1","Chiradzulu",366061.071023345,0.620765182314933,0.30801906007598,0.0712157576090867,0.615075591503957,0.307558454360816,0.0773659541352274,2020,"mean"
"MWI","Malawi","MWI.5_1","Chitipa",253632.311448229,0.810053332348905,0.0877841851968286,0.102162482454266,0.834776896931656,0.0654976346579925,0.0997254684103518,2020,"mean"
"MWI","Malawi","MWI.6_1","Dedza",826152.998948732,0.669754640929011,0.204792586690714,0.125452772380275,0.696901630737973,0.169736421715534,0.133361947546493,2020,"mean"
"MWI","Malawi","MWI.7_1","Dowa",824267.365897834,0.663615168549891,0.193662613923815,0.142722217526294,0.659207360924481,0.195500748338737,0.145291890736781,2020,"mean"
"MWI","Malawi","MWI.8_1","Karonga",380684.070688352,0.491254352218507,0.226021124030052,0.28272452375144,0.517192983540019,0.175997781327938,0.306809235132043,2020,"mean"
"MWI","Malawi","MWI.9_1","Kasungu",871863.982995384,0.603001774598735,0.192225630393234,0.204772595008031,0.638378061270475,0.188455427373151,0.173166511356375,2020,"mean"
"MWI","Malawi","MWI.10_1","Likoma",4861.03337097168,NA,NA,NA,NA,NA,NA,2020,"mean"
"MWI","Malawi","MWI.11_1","Lilongwe",3084438.82640975,0.644795628123922,0.189905700623031,0.165298671253047,0.709030979179107,0.157078601440245,0.133890419380648,2020,"mean"
"MWI","Malawi","MWI.12_1","Machinga",711743.569628627,0.763017442626438,0.152218477390414,0.0847640799831482,0.759756051936898,0.162470828452187,0.077773119610915,2020,"mean"
"MWI","Malawi","MWI.13_1","Mangochi",1094401.0786686,0.699799144576277,0.208641323841269,0.0915595315824538,0.771421817495944,0.155367452210834,0.0732107302932212,2020,"mean"
"MWI","Malawi","MWI.14_1","Mchinji",674854.754336043,0.609515970994348,0.169397091223732,0.22108693778192,0.612258302526016,0.177230791815954,0.21051090565803,2020,"mean"
"MWI","Malawi","MWI.15_1","Mulanje",647592.5888905,0.710913676125431,0.242738655502363,0.0463476683722059,0.715779197138421,0.246467548584273,0.0377532542773059,2020,"mean"
"MWI","Malawi","MWI.16_1","Mwanza",134227.833255068,0.756759464765646,0.162428424083992,0.0808121111503624,0.758006051301865,0.160818367782863,0.0811755809152722,2020,"mean"
"MWI","Malawi","MWI.17_1","Mzimba",1228461.06182012,0.736819292619005,0.145862533181542,0.117318174199453,0.709975814007725,0.143462663105426,0.146561522886849,2020,"mean"
"MWI","Malawi","MWI.18_1","Neno",158821.788241191,0.700541949128875,0.181302917771253,0.118155133099872,0.724080479845172,0.170554911577861,0.105364608576967,2020,"mean"
"MWI","Malawi","MWI.19_1","Nkhata Bay",313776.756847108,0.425142047670503,0.235465797154278,0.339392155175219,0.268415254715303,0.27457902790975,0.457005717374947,2020,"mean"
"MWI","Malawi","MWI.20_1","Nkhotakota",419467.258479245,0.528819957037526,0.353838048969422,0.117341993993052,0.708568511407793,0.214005931413341,0.077425557178866,2020,"mean"
"MWI","Malawi","MWI.21_1","Nsanje",282132.029107302,0.605609463982205,0.204570113064738,0.189820422953057,0.611925917596479,0.183137490899522,0.204936591503999,2020,"mean"
"MWI","Malawi","MWI.22_1","Ntcheu",634147.878150413,0.748456539738147,0.166738981176986,0.084804479084867,0.753223691025196,0.169610640858343,0.0771656681164615,2020,"mean"
"MWI","Malawi","MWI.23_1","Ntchisi",315410.719904178,0.654524646957702,0.192946746028134,0.152528607014165,0.67087592297912,0.191753826322776,0.137370250698104,2020,"mean"
"MWI","Malawi","MWI.24_1","Phalombe",416208.303423079,0.695452580735198,0.265285767968343,0.0392616512964585,0.680655443611278,0.278964384665489,0.0403801717232323,2020,"mean"
"MWI","Malawi","MWI.25_1","Rumphi",238338.932419054,0.691238261670921,0.131582095080092,0.177179643248987,0.824438856805498,0.0874082279259553,0.0881529152685463,2020,"mean"
"MWI","Malawi","MWI.26_1","Salima",503306.475902311,0.709604902300077,0.229235206301326,0.0611598913985968,0.710098682751063,0.230921977446113,0.0589793398028234,2020,"mean"
"MWI","Malawi","MWI.27_1","Thyolo",801505.481209813,0.789828714488106,0.141558495172019,0.068612790339875,0.775826028448241,0.159840681462702,0.0643332900890577,2020,"mean"
"MWI","Malawi","MWI.28_1","Zomba",851750.146227714,0.670627567254803,0.263745237056964,0.0656271956882329,0.644193267206965,0.302400000064277,0.0534067327287579,2020,"mean"
"NAM","Namibia","NAM.1_1","!Karas",84565.8704008496,1,0,0,1,0,0,2020,"mean"
"NAM","Namibia","NAM.2_1","Erongo",199277.93942418,1,0,0,1,0,0,2020,"mean"
"NAM","Namibia","NAM.3_1","Hardap",92115.592790559,1,0,0,1,0,0,2020,"mean"
"NAM","Namibia","NAM.4_1","Kavango",220830.55014457,0.985896344309521,0.0141036556904791,0,0.984553002890846,0.015446997109154,0,2020,"mean"
"NAM","Namibia","NAM.5_1","Khomas",454502.267317154,1,0,0,1,0,0,2020,"mean"
"NAM","Namibia","NAM.6_1","Kunene",104659.375732181,0.99977890243284,0.000221097567160106,0,0.999838563473991,0.000161436526009039,0,2020,"mean"
"NAM","Namibia","NAM.7_1","Ohangwena",242058.097076356,0.989924345310153,0.0100756546898472,0,0.993210330869736,0.00678966913026435,0,2020,"mean"
"NAM","Namibia","NAM.8_1","Omaheke",75185.0167797655,1,0,0,1,0,0,2020,"mean"
"NAM","Namibia","NAM.9_1","Omusati",246886.950899276,0.999665342614642,0.000334657385358066,0,0.998316935960129,0.00168306403987098,0,2020,"mean"
"NAM","Namibia","NAM.10_1","Oshana",174085.89422176,0.999940035487187,5.99645128126129e-05,0,0.999509488058932,0.000490511941067994,0,2020,"mean"
"NAM","Namibia","NAM.11_1","Oshikoto",221544.428776349,0.994213024867088,0.00578697513291233,0,0.989497599533083,0.0105024004669168,0,2020,"mean"
"NAM","Namibia","NAM.12_1","Otjozondjupa",157106.526186417,0.998398906200435,0.00160109379956456,0,0.995686531928256,0.0043134680717443,0,2020,"mean"
"NAM","Namibia","NAM.13_1","Zambezi",100290.522706626,0.967372145306601,0.0318468491014128,0.000781005591986275,0.938195046397107,0.0449469235393209,0.016858030063572,2020,"mean"
"NER","Niger","NER.1_1","Agadez",671296.369556883,1,0,0,1,0,0,2020,"mean"
"NER","Niger","NER.2_1","Diffa",889355.058534212,0.997926707795777,0.00201354882835187,5.97433758708877e-05,0.995776399961863,0.00409344314766149,0.00013015689047595,2020,"mean"
"NER","Niger","NER.3_1","Dosso",2552224.34229946,0.94116657268055,0.0419676155312461,0.0168658117882037,0.927425320931816,0.0494671084945965,0.0231075705735871,2020,"mean"
"NER","Niger","NER.4_1","Maradi",4628321.64468849,0.988418157910754,0.0115750650759159,6.77701332960773e-06,0.984355490724016,0.0156388155627733,5.69371321106063e-06,2020,"mean"
"NER","Niger","NER.5_1","Niamey",1192047.65099335,0.817854599431157,0.156487162491328,0.0256582380775143,0.738600270382273,0.230503592888461,0.0308961367292658,2020,"mean"
"NER","Niger","NER.6_1","Tahoua",5019371.43744054,0.993675723216762,0.00630026664297376,2.40101402644768e-05,0.986773748713218,0.0131723248766442,5.3926410137584e-05,2020,"mean"
"NER","Niger","NER.7_1","Tillabéry",3725538.92909145,0.97083979217353,0.0252432418893205,0.00391696593714944,0.966282677127145,0.0288756376420519,0.00484168523080361,2020,"mean"
"NER","Niger","NER.8_1","Zinder",5260091.95394558,0.99513845686378,0.0048615431362204,0,0.989525028172079,0.0104749718279206,0,2020,"mean"
"NGA","Nigeria","NGA.1_1","Abia",4242682.77242279,0.442088282070107,0.165762671560621,0.392149046369271,0.474730087201875,0.168493183255415,0.35677672954271,2020,"mean"
"NGA","Nigeria","NGA.2_1","Adamawa",4589459.51340282,0.746941895705357,0.147094310257861,0.105963794036782,0.746728437718197,0.157562664954966,0.0957088973268377,2020,"mean"
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5988934.18358135,0.668082555241173,0.117407881441217,0.21450956331761,0.663677584033434,0.12583691738946,0.210485498577107,2020,"mean"
"NGA","Nigeria","NGA.4_1","Anambra",5869516.43431854,0.451541101784504,0.167175221147052,0.381283677068444,0.496888341039858,0.151706570531158,0.351405088428984,2020,"mean"
"NGA","Nigeria","NGA.5_1","Bauchi",7226995.64345074,0.805232219286299,0.177462182852593,0.0173055978611085,0.800988753840012,0.188386564546396,0.0106246816135922,2020,"mean"
"NGA","Nigeria","NGA.6_1","Bayelsa",2540359.80150127,0.919966666465243,0.0209585044945728,0.059074829040184,0.883054284181465,0.0256961417657782,0.0912495740527564,2020,"mean"
"NGA","Nigeria","NGA.7_1","Benue",6354369.55289841,0.419736521282997,0.124928436254438,0.455335042462565,0.410872908572357,0.138500724563201,0.450626366864441,2020,"mean"
"NGA","Nigeria","NGA.8_1","Borno",6614194.82649994,0.888545798907632,0.101552615064909,0.00990158602745909,0.853318297375321,0.129433308588956,0.0172483940357229,2020,"mean"
"NGA","Nigeria","NGA.9_1","Cross River",4326543.7683723,0.336100369706903,0.155812415751056,0.508087214542042,0.447838397614049,0.151692390421444,0.400469211964507,2020,"mean"
"NGA","Nigeria","NGA.10_1","Delta",6304987.98897111,0.636565559237019,0.0704734938217527,0.292960946941228,0.660964244455625,0.0677204659158475,0.271315289628527,2020,"mean"
"NGA","Nigeria","NGA.11_1","Ebonyi",3142078.40332794,0.352346759172228,0.202523182408237,0.445130058419536,0.367364100635607,0.205035550885457,0.427600348478935,2020,"mean"
"NGA","Nigeria","NGA.12_1","Edo",4804837.08376551,0.323781805407408,0.131982396774799,0.544235797817794,0.404311201907003,0.134563234709684,0.461125563383313,2020,"mean"
"NGA","Nigeria","NGA.13_1","Ekiti",3512323.60943794,0.443059797957613,0.168188722725216,0.388751479317171,0.477609467158671,0.166200178592916,0.356190354248413,2020,"mean"
"NGA","Nigeria","NGA.14_1","Enugu",4832253.33425331,0.327251859825234,0.204051290023461,0.468696850151305,0.365702601695691,0.204620204720249,0.42967719358406,2020,"mean"
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4801845.32012558,0.523411385336796,0.146737901083802,0.329850713579401,0.59847086584506,0.155792327924108,0.245736806230832,2020,"mean"
"NGA","Nigeria","NGA.16_1","Gombe",3706881.95759219,0.744317578600103,0.220904853318744,0.0347775680811528,0.737778935693971,0.225286642040179,0.0369344222658508,2020,"mean"
"NGA","Nigeria","NGA.17_1","Imo",6060288.67178345,0.56364479378873,0.122300311862185,0.314054894349085,0.654093280088964,0.0914251903495659,0.25448152956147,2020,"mean"
"NGA","Nigeria","NGA.18_1","Jigawa",6414424.17365456,0.956590474895603,0.0429804108607575,0.000429114243639654,0.951259743203797,0.0481560201371653,0.000584236659037456,2020,"mean"
"NGA","Nigeria","NGA.19_1","Kaduna",9244042.69056985,0.706426509589665,0.215547571733738,0.0780259186765967,0.693981238103668,0.245931597330033,0.0600871645662985,2020,"mean"
"NGA","Nigeria","NGA.20_1","Kano",14734745.968008,0.934734999087066,0.0628034450258245,0.00246155588710946,0.874655687634885,0.123210910981574,0.00213340138354117,2020,"mean"
"NGA","Nigeria","NGA.21_1","Katsina",8722360.60884857,0.930154145111517,0.0635351575367231,0.00631069735175996,0.933722429873056,0.0609419088370289,0.00533566128991513,2020,"mean"
"NGA","Nigeria","NGA.22_1","Kebbi",4972560.5572834,0.644412375741383,0.209411481815298,0.146176142443319,0.653387205443125,0.211919080485155,0.13469371407172,2020,"mean"
"NGA","Nigeria","NGA.23_1","Kogi",4970065.69613576,0.411882530639187,0.167257158650277,0.420860310710536,0.429103514463836,0.179541717148283,0.391354768387881,2020,"mean"
"NGA","Nigeria","NGA.24_1","Kwara",3576882.61219668,0.469281749026594,0.12061852127773,0.410099729695676,0.489461959601522,0.150083567784826,0.360454472613652,2020,"mean"
"NGA","Nigeria","NGA.25_1","Lagos",13503263.790319,0.489817885303374,0.0863957755641435,0.423786339132483,0.506842243137072,0.208227301275103,0.284930455587825,2020,"mean"
"NGA","Nigeria","NGA.26_1","Nassarawa",2845545.8634423,0.538103780977119,0.133549792649552,0.32834642637333,0.570276500679924,0.140898272734385,0.288825226585692,2020,"mean"
"NGA","Nigeria","NGA.27_1","Niger",6275807.3934609,0.527479508620554,0.15809091701321,0.314429574366235,0.547171963372808,0.15211566595627,0.300712370670922,2020,"mean"
"NGA","Nigeria","NGA.28_1","Ogun",6151696.41499805,0.503438779676095,0.130722026643323,0.365839193680582,0.55911526398862,0.14803598079026,0.29284875522112,2020,"mean"
"NGA","Nigeria","NGA.29_1","Ondo",5195516.79648638,0.393518192848405,0.121043989438919,0.485437817712676,0.423573010271846,0.14349311055084,0.432933879177315,2020,"mean"
"NGA","Nigeria","NGA.30_1","Osun",5207910.53634548,0.360096106678966,0.154165305834711,0.485738587486323,0.394896960406581,0.173710454738465,0.431392584854955,2020,"mean"
"NGA","Nigeria","NGA.31_1","Oyo",8707670.00483072,0.436511010864413,0.159726634990879,0.403762354144708,0.472868447692661,0.161598303079004,0.365533249228335,2020,"mean"
"NGA","Nigeria","NGA.32_1","Plateau",4775830.95480156,0.684005441765012,0.179819392393405,0.136175165841583,0.722808628108748,0.185656738372765,0.0915346335184866,2020,"mean"
"NGA","Nigeria","NGA.33_1","Rivers",7252733.86810493,0.675163591671202,0.0713109033458939,0.253525504982904,0.725876779594173,0.0553719924714467,0.21875122793438,2020,"mean"
"NGA","Nigeria","NGA.34_1","Sokoto",5588418.51554054,0.857527491809074,0.107218004699323,0.0352545034916032,0.837561109453524,0.134789327043524,0.0276495635029525,2020,"mean"
"NGA","Nigeria","NGA.35_1","Taraba",3379233.73313349,0.523199333323943,0.143287879686872,0.333512786989185,0.563325439933165,0.136718802330268,0.299955757736567,2020,"mean"
"NGA","Nigeria","NGA.36_1","Yobe",3713532.82344437,0.922058229152758,0.0755766663003661,0.00236510454687559,0.915921260057496,0.0815931381600504,0.00248560178245382,2020,"mean"
"NGA","Nigeria","NGA.37_1","Zamfara",4957137.81262589,0.771690990069434,0.186921457802089,0.0413875521284772,0.827883841697618,0.144677394686367,0.027438763616015,2020,"mean"
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1903021.45274544,0.115173577805691,0.775462518643132,0.109363903551176,0.128322009718734,0.756457909052441,0.115220081228825,2020,"mean"
"RWA","Rwanda","RWA.2_1","Amajyepfo",3129110.68286228,0.221968500614007,0.458482078117801,0.319549421268192,0.274839185284184,0.391023755399597,0.334137059316219,2020,"mean"
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3808058.89027625,0.227606201093449,0.573422067464739,0.198971731441812,0.201147934643125,0.630481149167557,0.168370916189319,2020,"mean"
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2825891.10325527,0.0560487005660073,0.625870707513521,0.318080591920472,0.0613931791881868,0.611770188705434,0.326836632106379,2020,"mean"
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1661174.32984924,0.218168702575775,0.228068272217083,0.553763025207141,0.291985986644758,0.198322656847128,0.509691356508114,2020,"mean"
"SDN","Sudan","SDN.1_1","Al Jazirah",3936919.33675432,0.995213411900711,0.00478658809928865,0,0.994845922356304,0.00515407764369646,0,2020,"mean"
"SDN","Sudan","SDN.2_1","Al Qadarif",1731286.33227509,0.955872910477346,0.0441270895226536,0,0.950870464242528,0.049129535757472,0,2020,"mean"
"SDN","Sudan","SDN.3_1","Blue Nile",1164657.60547656,0.901698314392691,0.0983016856073094,0,0.904692747215821,0.0953072527841792,0,2020,"mean"
"SDN","Sudan","SDN.4_1","Central Darfur",790980.27640295,0.923740210438655,0.0762597895613446,0,0.933790349755939,0.0662096502440608,0,2020,"mean"
"SDN","Sudan","SDN.5_1","East Darfur",2297308.28428721,0.941799661315449,0.0582003386845507,0,0.954489999734448,0.0455100002655522,0,2020,"mean"
"SDN","Sudan","SDN.6_1","Kassala",2215018.93787789,0.998860018459801,0.00113998154019913,0,0.998402527453942,0.00159747254605806,0,2020,"mean"
"SDN","Sudan","SDN.7_1","Khartoum",7373598.45182514,1,0,0,1,0,0,2020,"mean"
"SDN","Sudan","SDN.8_1","North Darfur",3355675.67376978,0.994628696732458,0.00537130326754163,0,0.987245082907547,0.0127549170924527,0,2020,"mean"
"SDN","Sudan","SDN.9_1","North Kurdufan",2842393.12374261,0.994432595006741,0.0055674049932592,0,0.989419648012048,0.0105803519879522,0,2020,"mean"
"SDN","Sudan","SDN.10_1","Northern",911316.651649874,1,0,0,1,0,0,2020,"mean"
"SDN","Sudan","SDN.11_1","Red Sea",2421646.57513577,1,0,0,1,0,0,2020,"mean"
"SDN","Sudan","SDN.12_1","River Nile",1514230.93839937,1,0,0,1,0,0,2020,"mean"
"SDN","Sudan","SDN.13_1","Sennar",1755889.24795961,0.930055304223651,0.0699446957763487,0,0.951830922925824,0.0481690770741764,0,2020,"mean"
"SDN","Sudan","SDN.14_1","South Darfur",4302228.81864476,0.91733703169985,0.07678178003557,0.00588118826458043,0.939889016614027,0.0585271669800375,0.0015838164059359,2020,"mean"
"SDN","Sudan","SDN.15_1","South Kurdufan",883917.425450206,0.936680532891965,0.063319467108035,0,0.941029494937009,0.0589705050629911,0,2020,"mean"
"SDN","Sudan","SDN.16_1","West Darfur",808749.375626564,0.980517890464978,0.0194821095350221,0,0.980197904282818,0.0198020957171817,0,2020,"mean"
"SDN","Sudan","SDN.17_1","West Kurdufan",1754048.59958744,0.963640717404079,0.0363592825959214,0,0.975945386805425,0.0240546131945754,0,2020,"mean"
"SDN","Sudan","SDN.18_1","White Nile",2536943.20487145,0.98843570334779,0.0115642966522098,0,0.991747909772504,0.008252090227496,0,2020,"mean"
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0.803548220530898,0.0756709068191138,0.120780872649989,0.743431287543412,0.0945598856634048,0.162008826793183,2020,"mean"
"SEN","Senegal","SEN.2_1","Diourbel",1799956.44056129,0.790748094509096,0.118059125011783,0.0911927804791216,0.771484091252389,0.137028033368313,0.0914878753792979,2020,"mean"
"SEN","Senegal","SEN.3_1","Fatick",869935.277287126,0.756545286671281,0.0806608221776742,0.162793891151045,0.776721541986746,0.0706523852399807,0.152626072773273,2020,"mean"
"SEN","Senegal","SEN.4_1","Kaffrine",697414.884328365,0.716760740013527,0.178471577249954,0.104767682736519,0.726242686939658,0.167376987035032,0.10638032602531,2020,"mean"
"SEN","Senegal","SEN.5_1","Kaolack",1148265.19628477,0.71080161907533,0.150265215906168,0.138933165018502,0.725196274251985,0.129697947809878,0.145105777938138,2020,"mean"
"SEN","Senegal","SEN.6_1","Kédougou",185033.733764172,0.539676124760508,0.37592864158789,0.0843952336516019,0.519964269018151,0.406165433302128,0.0738702976797204,2020,"mean"
"SEN","Senegal","SEN.7_1","Kolda",798133.164564371,0.739158558330689,0.142517715108123,0.118323726561188,0.736569070134162,0.147933034023078,0.11549789584276,2020,"mean"
"SEN","Senegal","SEN.8_1","Louga",1060525.82370412,0.879951271550185,0.0765091969246984,0.0435395315251168,0.865301696860326,0.0743192496920633,0.0603790534476103,2020,"mean"
"SEN","Senegal","SEN.9_1","Matam",659842.434526086,0.798976457876495,0.135686181966562,0.065337360156943,0.888940996506116,0.067279321869919,0.0437796816239653,2020,"mean"
"SEN","Senegal","SEN.10_1","Saint-Louis",1036254.12758994,0.982448777021475,0.00789149351678473,0.00965972946174051,0.983000896054055,0.00555163401835718,0.0114474699275873,2020,"mean"
"SEN","Senegal","SEN.11_1","Sédhiou",550594.330756068,0.723163239163385,0.120946000499665,0.15589076033695,0.719871562666808,0.117468062981213,0.162660374351979,2020,"mean"
"SEN","Senegal","SEN.12_1","Tambacounda",823118.86239481,0.663510299494973,0.229094220338446,0.107395480166581,0.678853930983805,0.201680873492292,0.119465195523903,2020,"mean"
"SEN","Senegal","SEN.13_1","Thiès",2062104.46762848,0.828493983412637,0.067703464658631,0.103802551928733,0.813471919640384,0.0734924775682874,0.113035602791328,2020,"mean"
"SEN","Senegal","SEN.14_1","Ziguinchor",654950.224309176,0.607690072520491,0.0816416884010979,0.310668239078411,0.626645846165934,0.0764846075428722,0.296869546291194,2020,"mean"
"SLE","Sierra Leone","SLE.1_1","Eastern",1485377.42517948,0.281908669655398,0.155711531834043,0.562379798510559,0.289927295472974,0.163466324655589,0.546606379871437,2020,"mean"
"SLE","Sierra Leone","SLE.2_1","Northern",2264926.41212818,0.372883449543594,0.136365533194325,0.490751017262081,0.427635126471767,0.132176544850006,0.440188328678227,2020,"mean"
"SLE","Sierra Leone","SLE.3_1","Southern",1563232.95244791,0.544791763827538,0.0720910178332757,0.383117218339186,0.55628782559408,0.0814504779015763,0.362261696504344,2020,"mean"
"SLE","Sierra Leone","SLE.4_1","Western",1156992.17945862,0.269874396252057,0.0513534893986204,0.678772114349323,0.361566697033831,0.11827448486236,0.520158818103809,2020,"mean"
"SOM","Somalia","SOM.1_1","Awdal",440921.13026166,0.999643082345239,0.000356917654761339,0,0.999528128601652,0.000471871398347493,0,2020,"mean"
"SOM","Somalia","SOM.2_1","Bakool",452912.043454647,0.999992371373246,7.6286267539757e-06,0,0.999995213623576,4.78637642421051e-06,0,2020,"mean"
"SOM","Somalia","SOM.3_1","Banaadir",988472.377876282,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.4_1","Bari",558939.868063986,1,0,0,1,0,0,2020,"mean"
"SOM","Somalia","SOM.5_1","Bay",915600.16565752,0.995975700613248,0.00402429938675168,0,0.996017912527287,0.00398208747271282,0,2020,"mean"
